Unnamed: 0,label,text,label_num
2804,ham,"Subject: re : fw : first delivery - rodessa operating co .
daren ,
i talked to vance and he said it was the same well that he nominated during
bidweek . i will ask julie to change the price to gas daily . thanks .
bob
daren j farmer
03 / 21 / 2001 01 : 18 pm
to : robert cotten / hou / ect @ ect
cc :
subject : re : fw : first delivery - rodessa operating co .
bob ,
i guess you need to make sure that this is the same well that they nominated
during bidweek . if it is , then we do need to change the price to gd . if it
is a new well behind the meter , you can either create a new deal ticket for
this piece , or create a pricing tier on the old ticket .
d
enron north america corp .
from : robert cotten 03 / 21 / 2001 11 : 42 am
to : daren j farmer / hou / ect @ ect
cc :
subject : fw : first delivery - rodessa operating co .
daren ,
please read this memo and the one dated 2 / 21 / 01 from vance . he told me all
new production should be entered at ifhsc . the deal in question is 634075 .
do you want it changed to gas daily ? please advise . thanks .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 11 : 02
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : vance l taylor / enron @ enronxgate on 03 / 19 / 2001 02 : 24 pm
to : tom acton / corp / enron @ enron , robert cotten / hou / ect @ ect
cc : julie meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , donald p
reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa
graves / enron @ enronxgate , cynthia hakemack / hou / ect @ ect
subject : fw : first delivery - rodessa operating co .
tom / bob ,
the following production is now on - line and a ticket should be created and
entered into sitara based on the following :
counterparty meter volumes price period global no .
hesco gathering co . , llc 9876 85 mmbtu / d 100 % gd less $ 0 . 17 3 / 13 - 3 / 31
96057368
fyi , susan will create and submit a committed reserves firm ticket for the
remaining term of the deal beginning with the month of april . additionally ,
this is a producer svcs . deal and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353
- - - - - original message - - - - -
from : buckley , esther
sent : monday , march 19 , 2001 12 : 14 pm
to : carriere , molly ; cernosek , clem ; consemiu , donna ; cook , robert ; camp ,
howard ; hesse , lisa ; hlavaty , nathan ; wayne e lightfoot / hou / ect @ enron ; mckay ,
james ; smith , mary ; schneider , steve hpl ; melissa graves / hou / ect @ enron ;
walters , michael ; zivley , jill ; johnson , mary jo ; wynne , rita ; allen , lauri ;
jones , cheryl ; hansen , reid ; giron , darron ; winfree , o ' neal ; susan
smith / hou / ect @ enron ; bryan , gary ; hanks , gary ; donald p
reinhardt / hou / ect @ enron ; vance l taylor / hou / ect @ enron ; baumbach , david ;
cotten , robert ; riley , brian ; austin , jeff ; hakemack , cynthia ; kenne , dawn ;
csikos , lisa ; fosdick , j r ; rodriguez , carlos ; gomes , stephanie ; clynes , pat ;
acton , tom ; walker , robert ; weissman , george ; harris , joanne ; sweeney ,
christy ; tisdale , earl ; farmer , daren
subject : first delivery - rodessa operating co .
see attached letter",0
4836,spam,"Subject: re [ 3 ] : talk with their meds
th
ewe
an
saf
twa
ph
macy
en
st
dthe
es
yof
ar
spu
m
r -
inc
eyo
xualdes
spe
umeby
%
reas
urse
ireand
rmvol
500
100
uraland
deeff
- incon
ttowel
wnbra
% nat
nosi
ects
tras
l - kno
nds .
expe
cethr
eslon
gas
rien
eetim
geror
ms
wor
deshi
gwit
hou
ldwi
ppin
hin 24
rs
ph acy is ne st
the est y of arm inc
e yo xual des spe ume by %
reas ur se ire and rm vol 500
100 ural and de eff - in con t to wel
wn bra % nat no si ects tras
l - kno nds . expe ce thr es lon
gas rien ee tim ger or ms
wor de shi g wit hou ld wi
ppin hin 24 rs sp - m
ur the we and saf
wa ph acy is ne
st the est y of arm
inc e yo xual des spe ume by
% reas ur se ire and rm vol
500 100 ural and de eff - in con
t to wel wn bra % nat no si ects
tras l - kno nds . expe ce thr
es lon gas rien ee tim ger or
ms wor de shi g wit hou
ld wi ppin hin 24 rs sp
- m ur the we and
saf wa ph acy is
ne st the est y of
arm inc e yo xual des spe
ume by % reas ur se ire and
rm vol 500 100 ural and de eff
- in con t to wel wn bra % nat no si
ects tras l - kno nds . expe
ce thr es lon gas rien ee tim
ger or ms wor de shi g wit
hou ld wi ppin hin 24 rs
sp - m ur the we
and saf wa ph acy
is ne st the est
y of arm inc e yo xual des
spe ume by % reas ur se
ire and rm vol 500 100 ural and
de eff - in con t to wel wn bra % nat
no si ects tras l - kno nds .
expe ce thr es lon gas rien
ee tim ger or ms wor de shi
g wit hou ld wi ppin hin 24
rs sp - m ur the
we and saf wa ph
acy is ne st the
est y of arm inc e yo
xual des spe ume by % reas
ur se ire and rm vol 500 100
ural and de eff - in con t to wel wn bra
% nat no si ects tras l - kno
nds . expe ce thr es lon gas
rien ee tim ger or ms wor
de shi g wit hou ld wi ppin
hin 24 rs sp - m ur
the we and saf wa
ph acy is ne st
the est y of arm inc
e yo xual des spe ume by %
reas ur se ire and rm vol 500
100 ural and de eff - in con t to wel
wn bra % nat no si ects tras
l - kno nds . expe ce thr es lon
gas rien ee tim ger or ms
wor de shi g wit hou ld wi
ppin hin 24 rs sp - m
ur the we and saf
wa ph acy is ne
st the est y of arm
inc e yo xual des spe ume by
% reas ur se ire and rm vol
500 100 ural and de eff - in con
t to wel wn bra % nat no si ects
tras l - kno nds . expe ce thr
es lon gas rien ee tim ger or
ms wor de shi g wit hou
ld wi ppin hin 24 rs sp
- m ur the we and
saf wa ph acy is
ne st the est y of
",1
496,ham,"Subject: clmp outage
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 03 / 22 / 2000
02 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : gary w lamphier 03 / 22 / 2000 02 : 10 pm
to : robert e lloyd / hou / ect @ ect
cc :
subject : clmp outage
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 03 / 22 / 2000
02 : 09 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
groetzingerp @ valero . com on 03 / 22 / 2000 11 : 11 : 52 am
to : gary . w . lamphier @ enron . com
cc : oliverd @ valero . com
subject : clmp outage
gary - latest update on clear lake methanol plant outage .
- - - - - forwarded by pete groetzinger / peusa on 03 / 22 / 2000 11 : 10 am - - - - -
danny oliver
to : pete groetzinger / peusa @ peusa
03 / 22 / 2000 cc :
11 : 07 am subject : clmp outage
as you are aware , we broke a shaft in the mug compressor on the methanol
unit at clear lake on saturday march 11 th . we originally anticipated a two
week outage for repairs . unfortunately , due to delays in the delivery of a
coupling needed to finish repairs , we have extended the downtime for
another week . we hope to be up april 2 nd or 3 rd if all goes well .",0
1540,ham,"Subject: meter 1459 - 8 / 00
daren - can you get a deal set up for meter 1459 for 8 / 00 ? the last deal
number associated with this meter is 331917 for july 00 . counterparty - gsf
energy , llc . let me know if you have any questions .
al",0
157,ham,"Subject: review texas budget meeting
please plan to attend a meeting tuesday the 25 th from 4 - 5 pm reviewing the
texas budgets . you will receive hard copies of the budgets tomorrow . please
review them and hold all questions and concerns until the meeting . if at all
possible please forward your questions to me so that i may compile a list to
be delivered to lisa cousino tuesday morning .
thank you !
yvette
x 3 . 5953",0
1914,ham,"Subject: natural gas nomination for 11 / 00
enron methanol nominates the following natural gas requirements for the
methanol plant for november 2000 :
38 , 000 mmbtu per day
egpfc nominates the following natural gas requirements for the mtbe plant at
morgan ' s point for november 2000 :
10 , 000 mmbtu per day",0
1203,ham,"Subject: hourly gas deals
fyi . if you have any comments , please get them to tommy .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 07 / 17 / 2000
04 : 54 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron technology
from : tommy j yanowski 07 / 17 / 2000 11 : 08 am
to : robert superty / hou / ect @ ect , brenda herod , edward d gottlob / hou / ect @ ect ,
donna greif
cc : scott mills , dave nommensen , jeff johnson / corp / enron @ enron , romeo
d ' souza / hou / ect @ ect
subject : hourly gas deals
here is a high level summary of our discussions last week . i believe that
the calculations listed below under option 1 show how hpl would like to
capture deals and see their postions all based on a 24 hour flow rate basis .
option 2 shows what the values would look like under an hourly flow basis .
bob : please review with the other trading directors and see if they also
prefer to see everything on a 24 hour flow rate basis . thanks ! - tommy",0
3141,ham,"Subject: re : may wellhead "" spot "" purchases - request
vance ,
based on the information below , nominations are being revised effective may 1 , 2001 :
counterparty meter # orig . nom rev . nom
barrett resources 0435 1 , 536 0
seneca resources 0435 3 , 073 4 , 609
total 4 , 609 4 , 609
bob
from : vance l taylor / enron @ enronxgate on 04 / 25 / 2001 08 : 42 am
to : robert cotten / hou / ect @ ect
cc : george weissman / hou / ect @ ect , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate
subject : re : may wellhead "" spot "" purchases - request
bob ,
hplc continues to purchase gas from both ocean and seneca on a term basis ; firm tickets were submitted for april origination beginning with the month of april . as for as barrett , they are selling their gas under a joa with seneca ; therefore , 100 % of barrett ' s production is being paid to seneca . consequently , you should see tickets in sitara for both counterparties .
let me know is you can ' t .
vlt
x 36353
- - - - - original message - - - - -
from : cotten , robert
sent : tuesday , april 24 , 2001 6 : 20 pm
to : taylor , vance l .
cc : weissman , george
subject : re : may wellhead "" spot "" purchases - request
vance ,
are we still purchasing gas at meter 435 from barrett resources , ocean energy and seneca resources ? they were on george ' s spreadsheet but they are not termed up . the only deals termed up are mariner , st . mary land , walter oil & gas and the meridian resource .
bob
from : vance l taylor / enron @ enronxgate on 04 / 24 / 2001 04 : 25 pm
to : robert cotten / hou / ect @ ect
cc : janie aguayo / hou / ect @ ect , lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate , george weissman / hou / ect @ ect
subject : may wellhead "" spot "" purchases - request
bob ,
hplc will be purchasing wellhead gas from the producers listed below for the production month of may , 2001 . this production will be purchased on a "" spot "" basis and deal tickets should be created and entered into sitara based on the following information :
counterparty meter volume price
apache corporation 0435 1409 mmbtu / d 100 % if / hsc less $ 0 . 10
whiting petroleum corp 6523 113 mmbtu / d 85 % if / hsc
el paso merchant energy , lp 5923 622 mmbtu / d 100 % if / hsc less $ 0 . 26
el paso merchant energy , lp 5848 203 mmbtu / d 85 % if / hsc swift energy 2630 21 mmbtu / d 100 % if / hsc less $ 1 . 38
duke energy trading & marketing 6347 147 mmbtu / d 85 % if / hsc
hesco gathering oil co . 6063 289 mmbtu / d 85 % if / hsc
embassy natural gas inc . 6598 lmmbtu / d 85 % if / hsc
stone energy 9696 2745 mmbtu / d 100 % if / hsc less $ 0 . 20
the houston exploration 9696 3407 mmbtu / d 100 % if / hsc less $ 0 . 20
amerada hess ( hess energy svcs ) 0435 1104 mmbtu / d 100 % if / hsc less $ 0 . 14
crosstex energy services , ltd . 0435 656 mmbtu / d 100 % if / hsc less $ 0 . 12
tri - union development 0435 149 mmbtu / d 100 % if / hsc less $ 0 . 055
ranger oil company 9871 200 mmbtu / d 85 % if / hsc if 300 / d
these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract .
additionally , if at all possible , please do not confirm the apache and crosstex deals as we expect to receive term firm contracts in the very near future .
thanks ,
vlt
x 3 - 6353",0
4370,spam,"Subject: impact equity report
mineral exploration stockp
delta mining and exploration corp . otc : dmxpp
controls 6 properties totaling 7 , 554 acres ( approximately 11 sq .
miles ) in montana . another 10 , 000 acres of prospective diamond and
gold properties are controlled in bolivia , south america . ( source :
company website ) currently trading at . 012 p
possibilty of an absolutely huge week as massive pr campaign has
started and is expected to last all week . pp
imagine how well your portfolio would have done the last month or so
if you had the scoop on the following stock : p
( otcbb : mbah ) : this stock closed at . 01 on september lst . this
little giant closed at . 06 on october 8 th , up 500 % in about 5
weeks . do you think ibm is going to move like that anytime soon ? p
as many of you may agree , some , not all , of these stocks move in
price because they are promoted , making a very large number of
investors aware of the stock . the awareness is underway on dmxp ! pp
let ' s look at the company , delta mining and exploration corp .
otc : dmxpp
about the company : p
delta mining and exploration corp . otc : dmxp is a mineral exploration
company that controls 6 properties totaling 7 , 554 acres
( approximately 11 sq . miles ) in montana . the properties are all
located over what management considers to be some of the most
prospective diamond exploration terrain in the united states .
another 10 , 000 acres of prospective diamond and gold properties are
controlled in bolivia , south america . initial work has revealed
that the bolivian properties display similar potential to those
found in north america . p
the management team is led by chief executive officer , dr . barry
rayment , who is experienced enough to take this junior exploration
company to the next level . dr . rayment brings 32 years of
experience in the field of geology , along with running some of the
most successful mining companies in the industry . dr . rayment was
the president of bema gold corp . , ( amex : bgo ) , a company with a
market cap of close to a billion dollars . he was also affiliated
with glamis gold , gold fields mining and amselco exploration ( bp
minerals ) , among others . his vast experience in the mining sector
along with his extensive knowledge of public companies will be an
extraordinary asset to delta and its shareholders as the company
moves forward . p
among the support team is stephen kay , a geologist with more than 30
years experience in exploration throughout europe , south africa ,
south america and the united states . while with gold fields mining
corp . , stephen kay was instrumental in the discovery and subsequent
drilling of the 3 million ounce mesquite gold deposit in california . p
delta has experienced significant technical success since its
start - up in 1997 . for example , delta has discovered the first
in - situ microdiamond ever found in montana on its homestead
kimberlite , southeast of lewistown . the company also controls part
of the three buttes kimberlite where initial exploration has shown
the three buttes kimberlite to host typical diamond indicator
minerals - a major step toward finding the presence of economic
diamonds - including pyrope ( garnet ) , chromite and clinoprroxene . p
an aggressive regional exploration program has the potential to
discover additional kimberlite or lamproite pipes in this
under - explored area to the south of known commercial diamond bearing
kimberlites in saskatchewan and alberta , canada . p
in bolivia , delta controls approximately two - thirds of a highly
prospective diamondiferous terrain referred to as the independencia
group of concessions covering 7 , 860 acres ( 12 sq miles ) . the other
one - third is presently being explored by de beers . in addition to
the independencia property delta controls more than 2 , 000 acres
comprising the highly attractive precambrian property that displays
all the diamond indicator minerals that would suggest further
exploration is justified . p
delta seeks to increase growth for its investors not only by testing
its extensive portfolio of diamond exploration properties but also
by acquiring additional diamond properties . delta will focus on
identifying and developing strategic alliances with major mining
companies as well as joint ventures to develop the properties and
finance additional exploration . p
in addition to the highly prospective diamond properties delta
controls , they also control a gold property with great potential .
the property is near la paz in bolivia , where initial analysis
revealed high levels of gold per ton that would more than justify an
extensive exploration program . pp
( source : company website ) p
recent headlines : go online and read the full stories ! p
delta mining and exploration corp . is invited to attend a
conference with the bolivian chamber of commerce . p
delta mining and exploration corp . visits homestead property in
preparation of work program . p
delta mining and exploration corp . discloses preliminary gold
exploration findings in south america . p
delta mining and exploration , corp . looks to continue diamond
exploration in south america . pp
will dmxp explode higher as more and more investors become aware of
the stock this weekend and next week ? if you think so , you may not
want to wait until it is too late . remember , timing your trade is
critical . good luck and happy trading . pp
information within this publication contains future looking
statements within the meaning of section 27 a of the securities act
of 1933 and section 21 b of the securities exchange act of 1934 . any
statements that express or involve discussions with respect to
predictions , expectations , beliefs , plans , projections , objectives ,
goals , assumptions or future events or performance are not
statements of historical fact and may be future looking statements .
future looking statements are based on expectations , estimates and
projections at the time the statements are made that involve a
number of risks and uncertainties which could cause actual results
or events to differ materially from those presently anticipated .
future looking statements in this action may be identified through
the use of words such as projects , foresee , expects , will ,
anticipates , estimates , believes , understands or that as with many
microcap stocks , today ' s company has additional risk factors that
raise doubt about its ability to continue as a going concern . delta
mining and exploration is not a reporting company registered under
the securities act of 1934 and hence there is limited information
available about the company . it is not currently an operating
company . other factors include : an accumulated deficit , a negative
net worth , a nominal cash position and no revenue in its most recent
quarter . the company is going to need financing . if that financing
does not occur , the company may not be able to continue as a going
concern in which case you could lose your entire investment . the
publisher of this newsletter does not represent that the information
contained in this message states all material facts or does not omit
a material fact necessary to make the statements therein not
misleading . all information provided within this report pertaining to
investing , stocks , securities must be understood as information
provided and not investment advice . the publisher of this newsletter
advises all readers and subscribers to seek advice from a registered
professional securities representative before deciding to trade in
stocks featured within this report . none of the material within this
report shall be construed as any kind of investment advice or
solicitation . many of these companies are on the verge of bankruptcy .
you can lose all your money by investing in this stock . the
publisher of this newsletter is not a registered investment expert .
subscribers should not view information herein as legal , tax ,
accounting or investment advice . any reference to past
performances of companies are specially selected to be referenced
based on the favorable performance of these companies . you would
need perfect timing to acheive the results in the examples given .
there can be no assurance of that happening . remember , as always ,
past performance is never indicative of future results and a
thorough due diligence effort , including a review of a company ' s
filings when available , should be completed prior to investing . the
publisher of this newsletter has no relationship with mbah . in
compliance with the securities act of 1933 , sectionl 7 b , the
publisher of this newsletter discloses the receipt of ten thousand
dollars from a third party , not an officer , director or affiliate
shareholder for the circulation of this report . be aware of an
inherent conflict of interest resulting from such compensation due
to the fact that this is a paid advertisement and is not without
bias . the party that paid us has a position in the stock they will
sell at anytime without notice . this could have a negative impact on
the price of the stock . all factual information in this report was
gathered from public sources , including but not limited to company
websites and company press releases . the publisher of this
newsletter believes this information to be reliable but can make no
assurance as to its accuracy or completeness . use of the material
within this report constitutes your acceptance of these terms .
",1
4859,spam,"Subject: get ahead in life with the euro
",1
4276,spam,"Subject: we ' ve found a school for you !
",1
3891,spam,"Subject: award notification ! ! ! ! ! ! ! ! !
winning notice for category c winner international
lotto netherland il / flw / 12 - co 33721192 :
it is our pleasure to inform you that you have emerged
as a category c winner of the international lotto
netherlands . congratulations ! you are entitled to a prize
sum of 1 , 500 , 000 . 00 . euro reference number for your
prize is il / flw / 12 - co 33721192 , ticket number a / 03 - 4912 .
as a category c winner , you have been selected from a
total number of 100 , 000 names drawn from asia , africa ,
europe , middle east and america . after the computer
ballot of our international promotions program , only
ten winners emerged in this category and therefore
are to receive payouts of ( 1 , 500 , 000 . 00 euro ) from the
total 15 , 000 , 000 . 00 euro for third category winners .
to immediately collect your prize , please contact our
category c financial handlers with information
below :
mr . mark lansford .
financial director
universal securities and finance bv
20 - 24 vesusstu dorm ,
norwenger sl 4 3 bb ,
amsterdam , netherlands
tel : ( + 31 ) 645808259 , fax : ( + 31 ) 645 590445
email : marklansfordl @ mail 2 netherlands . com
provide prize reference number il / flw / 12 - co 33721192 and winning
ticket number - a / 03 - 4912 for confirmation . in your best
interests , you must initiate contact within one week
of receipt of this correspondence . univeral securities and
finance bv will handle all financial matters with
regards to claiming your prize . you are also advised
to send a copy of this email , either by fax or email ,
to your financial handler mr . mark lansford , when
contacting him .
you are to keep all lotto information from the
public as we will not entertain cases of multiple
claims processing or compromise the privacy and
security for all winners .
other necessary international lotto netherland information
are :
draw 1 number : 01 - 11417
draw 2 number : 02 - 7962
draw 3 number : 03 - 4365
international lottery code no : il 56009
you may be required to provide any of the above
information during the process of collecting your
prize .
we congratulate you once again and it is our hope that
you participate in any of our international programs
in the nearest future .
thank you .
sincerely ,
ann ross
promotions manager
international lotto netherlands .
",1
3401,ham,"Subject: tenaska iv adjustments 2001
here are some changes i need for the tenaska deal . let me know if you have any questions .
deal prod month
384258 may 2001 change demand fee from $ 2 , 026 , 347 . 17 to $ 1 , 926 , 685 . 34
514353 may 2001 change volume from 45 , 000 to 44 , 138 .
nominated supply 1 , 368 , 295 ( 44 , 138 / day )
actual deliveries 877 , 696
384258 june 2001 change demand fee from $ 3 , 938 , 205 . 00 to $ 3 , 578 , 257 . 50
514353 june 2001 change volume from 45 , 000 to 53 , 733
thanks ,
megan",0
4840,spam,"Subject: your pharmacy tv
would you want cheap perscriptions ? http : / / www . ja 4 . net /
",1
1026,ham,"Subject: nom change on texas eastern
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 21 / 2000
08 : 08 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 21 / 2000 07 : 45 : 12 am
to :
cc :
subject : nom change on texas eastern
see attached .
- enron nom change . xls",0
4957,spam,"Subject: re : find fresh way for super balance of health deliquescent
relax at e - store and select super benefits and great value .
check our store for all these exciting ddeals . cut down the expenditures on
medis .
http : / / pk . cometimbrefunny . com
we have top picks on pain , ereection dysfunction , cholesterol , blues ,
distress , obesity , sleeping aids , sedative , analgesic and health of the
male .
depend on licensed physicians for reliable and quick medical history
review .
assist you with quick and reliable logistic support .
but every week i ' ll send a letterto let you know my love will never change
challanging fflush epress fzo 3 bbddd bighunk
don ' t let it go down the drainya better hop on the cosmic wagontrain !
i was havin ' this out - of - body experience
",1
3775,spam,"Subject: communion chimique
genuric ciilis ( apyalis ) , at rock - bottom prgces .
most places charge $ 20 , while we charge only $ 5 .
quite a difference .
ciayis is known as a super - vcagra or weekend - viaara because its effects start sooner and last much lopger .
shilped worldwide .
your easy - to - use solution is here :
entwr here
unsvbscxibe
irishman await bang colgate honk pistol ga scoria fix emasculate heptane controllable macedonia blowup dewitt eigenstate cotty byproduct failure altruist major hermann cit diagnosis armonk entourage haiku jigging lager eminent kraut chlordane guiana inseminate
physik bleach photolysis electrocardiograph conqueror kochab ambrosia jacm engineer circumspect horny freeing fulsome ambulatory intimal direct honey beowulf osborn preference infirmary enthalpy kinesic glenda connally got mesmeric precess casserole jacqueline serology deaconess hewn cater astringent oberlin klaxon
rumple evoke hospital creepy buchanan mcdougall debenture limerick dexterity alphabet hobart
impudent palazzo phenylalanine maximilian mason pathetic bernie languid ascription congeal freud loire hutch quadripartite delilah reel guam deck diamagnetic kodachrome bucknell fourier angeline plagiarist befuddle consequential armistice embryology construct
gorge extraordinary bewail current otto river playroom agnostic flute dossier huber least mush edna entertain helmut erratum bacilli scription purview hank inoculate eng illegitimate hobart
nihilist becalm beheld promptitude desolater engage pascal pixel exceed financier cagey discretion gab enviable scabbard girdle ceremonious dis corey faulty millstone incest alundum her fatima micrography madagascar eigenvalue punish library cattail downtrend bradford bought fondle nectary puckish draftsman egregious hermetic
astonish eucalyptus grille finnegan sailboat appendices hereunto furtherance ecole declare galvanometer crump inseminate emissivity
barrow howe determinate grecian cambric inattention crotch cochlea salmonella dock madman mcelroy bye finland geese mueller frye diurnal acerbic component excavate
hyde migratory bilingual averse imbue benefit career hotrod pyramid fend karate iroquois erskine carboxylic infatuate postgraduate aides
gleason roadway cyclist grip basket anthropology groggy concessionaire cancerous checkbook psychoanalyst screw",1
1720,ham,"Subject: neon discussion october 4
here is this upcoming week ' s discussion material ! ?
?
bobby
- neon measuring success lesson 3 . doc",0
473,ham,"Subject: cilco storage
the cilco volumes are different than the confirmed volumes to cilco . please
review the attached the spreadsheets from lisa kinsey , the central desk
scheduler responsible for the cilco account . the biggest variance is in
january 2000 . cilco withdrew 200 , 000 mmbtu ' s more than we booked @ bammel .
please let me know the best way to correct the problem . i suspect the
variance is showing up as a transport imbalance . also , the nomination for
the current month is 7 , 327 mmbtu instead of 7 , 000 mmbtu per day . 7 , 000 is
the volume delivered to cilco after transport fuel .
- - - - - - - - - - - - - - - - - - - - -
lisa kinsey
03 / 21 / 2000 08 : 12 am
to : kenny j soignet / hou / ect @ ect
cc :
subject : cilco storage
kenny ,
attached is the worksheet that i have been using to verify cilco ' s storage
balance with vonda seckler from cilco . let me know if you need anything
else .
lisa kinsey
ext 37628",0
2209,ham,"Subject: enron / hpl actuals for december 11 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily
ls hpl lsk ic 30 . 000 / enron",0
